QJP,23;
KAS,21;
UYY,11;
RIC,55;
GVZ,27;
DEI,30;
SFO,15;
XNZ,26;
ZRI,10;
AUE,25;
HVF,50;
VYO,12;
OYF,11;
WHU,21;
EPW,73;
LGC,11;
ZPX,28;
NVS,129;
YBW,20;
AJY,17;
WJZ,28;
MAV,20;
CHE,25;
UMU,10;
KZQ,19;
ZIT,55;
VST,38;
KYA,12;
XTU,11;
LIS,19;
BXJ,32;
RHE,10;
EVP,21;
HTS,81;
GWZ,31;
BFY,112;
MTZ,37;
QYL,25;
CFF,31;
PRV,62;
ZSX,23;
NSP,87;
GSM,30;
VBL,36;
PFO,26;
LMS,50;
YKR,33;
KWP,28;
INJ,9;
HXP,13;
OJH,62;
YVT,37;
ADE,11;
RQJ,20;
FJR,10;
AVT,20;
GVO,16;
KBH,7;
WAZ,15;
CTX,51;
RYW,20;
XAV,28;
UTA,36;
XWU,35;
XBB,12;
FDN,35;
ZHV,18;
DQJ,20;
ZZJ,13;
AAY,5;
MLP,9;
ODE,33;
UXL,7;
HUX,34;
PTI,77;
XCF,108;
TDV,178;
OGW,10;
GZI,43;
NOB,15;
TOE,18;
CFL,42;
XJH,43;
CWY,15;
IQX,107;
SXE,13;
AWY,64;
LGW,13;
ESQ,43;
NEL,47;
HEA,9;
EYW,16;
NDD,12;
YEY,33;
CFZ,13;
WGT,13;
AMP,37;
KCW,39;
XEG,78;
BYH,24;
RFC,58;
EGQ,40;
LXJ,52;
QYR,35;
MHB,18;
FTY,15;
ZLR,15;
HYZ,37;
PCL,27;
ZTW,39;
CHZ,23;
JPH,19;
SBL,35;
IIC,9;
EYH,15;
IIA,16;
EWN,36;
MCM,22;
BRM,34;
WWK,2;
EYE,60;
UPK,47;
OHI,19;
VSL,81;
WNX,16;
QRT,60;
KEV,9;
ARF,32;
QCG,20;
UNX,9;
KZW,15;
UCU,189;
EJZ,53;
KXV,33;
TGF,66;
EMN,11;
TPI,12;
QNV,46;
BPD,26;
EAZ,13;
JJW,31;
KWS,11;
EOX,31;
VGS,22;
OTE,14;
ZTA,21;
MJW,17;
IYW,22;
LNX,22;
JUC,11;
JHZ,20;
RGW,8;
OXM,41;
AEG,20;
FSG,34;
FWD,37;
QKE,5;
AJH,19;
JQH,219;
WDZ,94;
LBI,22;
LCO,8;
MCT,53;
NYN,27;
GLM,48;
OWF,25;
WIE,22;
DCZ,153;
CFY,82;
NHW,8;
GMQ,16;
ZRK,14;
MHF,24;
NVR,8;
YPN,22;
IFH,26;
ZHE,33;
PSD,8;
ZEU,26;
OXX,287;
EMS,32;
WBQ,14;
SOK,33;
ILP,15;
GDY,81;
YOF,39;
OHW,12;
BYT,28;
WDY,22;
LGV,11;
NSF,42;
FDQ,41;
JBF,28;
IKC,91;
KKU,12;
ARM,21;
MPR,38;
GCS,31;
MXX,40;
CEB,11;
OVO,111;
ZYW,11;
ESI,52;
RHM,138;
WPE,20;
TLD,10;
FDR,23;
DIV,22;
NLF,108;
XAO,22;
NUF,42;
RCF,37;
SKC,76;
RZV,47;
VWO,152;
SXS,36;
JBI,17;
TIM,8;
UII,26;
HOP,50;
MFW,9;
MAH,19;
SZU,164;
EGO,11;
GNM,21;
TWD,230;
GTQ,19;
LAL,78;
FPU,52;
GLV,48;
CMK,17;
XCS,13;
GVM,16;
UOL,45;
ZSD,37;
VSC,27;
GAT,276;
RMK,16;
NOE,5;
WRT,28;
PAL,31;
YNN,19;
KMH,136;
DPC,72;
AUS,17;
LRG,4;
ABO,9;
UMX,8;
NEV,51;
FGZ,17;
IZT,26;
FTH,33;
WFI,15;
VQX,38;
YFF,39;
VSM,44;
PQJ,13;
XJA,73;
DOJ,38;
NYK,18;
DAJ,41;
AMR,11;
WWC,44;
XXC,50;
FQI,26;
JEQ,19;
PWT,25;
ROT,22;
TBM,12;
LZM,7;
WQZ,14;
HXJ,12;
LRP,23;
DWF,37;
VLL,5;
UQC,24;
VMX,22;
IVB,14;
RRC,57;
FUI,7;
BAR,14;
MYL,23;
NOY,5;
THB,184;
ANF,31;
XBR,11;
CIA,46;
MHP,18;
LZL,6;
BLX,30;
ISN,30;
DFJ,24;
GKA,13;
ALT,38;
MFP,106;
EVC,34;
DPO,66;
VSG,74;
AAQ,10;
MIT,17;
VZB,20;
NUJ,26;
ZIL,28;
TDP,22;
ADG,55;
DAW,16;
IFY,59;
YEF,42;
DPM,17;
IZP,30;
UPM,49;
OQM,22;
GSS,20;
HNO,78;
QNN,60;
LVH,20;
XXI,104;
GGQ,47;
KYW,10;
YTD,20;
OIG,45;
HCN,160;
QLO,30;
RGZ,11;
QQA,49;
KCF,27;
YYI,18;
PHE,23;
TYL,25;
BVE,23;
TST,36;
KRP,15;
CVD,32;
HPP,35;
IIB,20;
SGT,72;
DAG,93;
DLI,30;
SFN,12;
SSK,72;
TDI,46;
FKR,19;
HAD,33;
HRN,57;
MRO,21;
ZME,8;
FDU,17;
UGF,15;
EXO,22;
MEV,20;
WGW,32;
HQY,18;
WCX,40;
WVA,194;
IHO,48;
HEY,71;
RCK,47;
WJX,24;
CQM,67;
YVK,9;
SIJ,12;
ENY,23;
GVJ,37;
RAW,18;
NCY,32;
VSU,24;
RBK,31;
LLI,15;
JEC,16;
ZVU,27;
AGA,24;
SNQ,61;
JGY,19;
ZZL,32;
QUT,14;
BBB,13;
ZPF,17;
VME,33;
UEV,31;
NIN,17;
HJP,21;
ICC,31;
RBV,70;
KKS,6;
WFB,44;
JRN,28;
MYZ,58;
LKI,11;
BVA,11;
PNX,42;
BAT,272;
HJT,17;
ZXK,3;
NUZ,13;
ZMI,14;
QOJ,12;
ESM,15;
CXT,69;
VOM,23;
LTV,13;
CIF,41;
WPT,23;
DDD,11;
MJE,17;
ABQ,14;
FEB,52;
USH,38;
UOP,30;
KAW,5;
WJT,11;
LIP,104;
YXC,30;
ONK,10;
GAN,16;
DRY,40;
YKS,5;
HIY,13;
TTI,40;
UZK,14;
JLW,14;
MED,37;
BWD,29;
AGJ,131;
UID,2;
ZVV,36;
VAF,38;
HVL,27;
LZK,13;
HNP,64;
ZWD,134;
KTQ,13;
AUP,22;
CAG,47;
CAS,38;
DDY,40;
YWP,40;
DIP,38;
PXT,49;
WTR,13;
USB,23;
OQV,17;
JQV,14;
TBV,48;
ZSY,13;
CXI,57;
VLV,20;
EOP,46;
JIV,95;
YGT,33;
XWY,29;
WMI,36;
YGA,117;
BFW,71;
RJL,15;
PEK,32;
ZGJ,37;
MZB,59;
PKV,35;
JUD,20;
KVQ,40;
YEO,5;
EMY,11;
DIN,75;
VVC,64;
SWG,34;
IMI,18;
PZZ,20;
IYX,23;
TPD,50;
SAF,10;
VPP,40;
KRA,92;
VBF,37;
JXG,10;
EVB,50;
EWW,19;
QIM,1;
JZA,19;
JMZ,12;
QHI,27;
MGB,26;
CYS,9;
RTR,278;
UJX,45;
ZMT,18;
BHT,21;
AAD,22;
XCN,48;
UUQ,36;
HVN,23;
KUD,66;
PDU,6;
XAN,84;
YGK,24;
QZI,21;
HDH,20;
BIB,34;
NIG,40;
JGG,35;
EYP,46;
ZIG,24;
NTG,28;
ABU,11;
OHN,8;
BEY,15;
ZFF,47;
KRK,7;
CFK,38;
MMD,19;
UHD,25;
CPI,12;
TVL,16;
XRA,49;
NQZ,26;
WNY,8;
IHV,69;
IIS,37;
ZFV,24;
SVV,24;
TQY,8;
ARV,26;
DEW,22;
MGG,9;
ANX,35;
CBQ,64;
VOL,14;
LUY,10;
BCO,14;
WHN,68;
HHK,16;
BDG,15;
LHP,32;
NAI,24;
SJK,30;
UHB,24;
AWA,22;
OKH,28;
ZKZ,18;
FGD,43;
KAG,11;
VBG,45;
HUP,12;
WZS,19;
ULS,15;
XEM,39;
WPW,9;
DQO,11;
TZW,17;
XGF,36;
HNX,5;
FEM,18;
POZ,39;
ACL,96;
UUF,35;
TRR,26;
FBQ,14;
VTH,135;
UFD,15;
KEQ,13;
YZM,26;
LFH,28;
TOK,29;
VLQ,8;
OKO,123;
ODV,22;
JER,47;
SGW,66;
SGS,53;
NLN,58;
HJD,29;
VIQ,48;
HUL,37;
HEO,3;
TFN,17;
IOR,24;
AEZ,14;
HOY,56;
IER,58;
SPQ,11;
DOL,15;
NMP,40;
OHB,34;
DSL,30;
JTF,56;
PTF,12;
ROX,49;
FFR,34;
JSI,37;
VJU,59;
VCE,8;
MCX,42;
MTG,22;
NHL,78;
AHL,71;
JBL,20;
COQ,230;
NPV,80;
OOL,14;
PYR,43;
ACO,20;
CHF,40;
EFW,12;
FCP,86;
KEZ,14;
FGS,31;
XLA,7;
GRJ,29;
CUY,20;
NKZ,28;
KZJ,37;
BGE,18;
SST,26;
NZC,15;
MZL,41;
LHO,17;
HPU,130;
AXF,14;
PTX,55;
PBZ,131;
JNO,10;
MLG,20;
EGA,68;
ULH,136;
ZJY,17;
MFR,19;
PHS,77;
ZHN,30;
KSB,16;
MSZ,11;
UUH,29;
RPW,24;
CAA,5;
IGS,70;
TKP,19;
BTG,222;
NKD,32;
FST,147;
QEE,21;
VWW,5;
GEH,21;
FSL,91;
EYJ,22;
GDI,38;
HTF,193;
WQD,36;
BNY,21;
OEH,29;
HEM,71;
CYY,17;
JGZ,38;
YYD,21;
SHN,28;
FYY,7;
KLL,38;
IYM,24;
QHM,54;
RED,17;
ECC,13;
ASR,2;
HDW,25;
YQE,157;
VDR,12;
KAF,7;
FBP,35;
GTM,18;
FBT,37;
QEI,34;
MOW,12;
MXD,24;
NFH,67;
VBH,26;
LWB,78;
ACW,25;
ZPS,19;
ZBI,6;
JYQ,11;
UWA,23;
UQO,34;
CZR,34;
GTS,20;
PIL,19;
QND,206;
FOR,40;
HOC,68;
VIM,90;
LOO,5;
ISQ,14;
PWH,28;
ICP,48;
BHQ,8;
CRZ,6;
ZPV,38;
WXG,8;
ESW,58;
SVP,11;
JJA,6;
VAU,17;
TQW,14;
KDA,87;
JHH,24;
JNK,20;
UOQ,47;
JFU,31;
VJC,13;
MQR,12;
YEE,22;
SKM,151;
YOL,58;
RXN,6;
CHO,13;
MDC,15;
JNC,12;
SGR,79;
WMO,6;
FMR,13;
URX,21;
OQH,62;
DVK,33;
KNN,17;
JFE,31;
PTE,3;
ESV,54;
UHG,29;
GGM,31;
UJI,40;
LRY,21;
KSX,24;
MEN,41;
PCB,96;
IBX,20;
HHN,17;
PGH,71;
HUJ,8;
LPL,82;
ZUF,19;
SGU,75;
LDY,22;
WYM,26;
MWJ,14;
RPY,19;
FXC,93;
WZV,50;
TQU,9;
YJP,11;
AIR,10;
ZVY,14;
KEJ,26;
XDH,26;
TIZ,29;
NXM,17;
UBY,52;
GNK,20;
SUT,5;
TNX,17;
TPB,21;
DRR,25;
FMB,15;
DYA,45;
IUH,17;
SPL,113;
ZXB,22;
VMA,30;
JBR,23;
TYZ,36;
BWZ,118;
XWE,26;
EXP,28;
HQH,88;
SJS,18;
FZT,14;
ADX,73;
ZPE,10;
YHM,14;
BVG,100;
LQW,12;
BNC,14;
KKN,4;
CJW,50;
SMH,10;
YAN,30;
KAI,4;
ANV,49;
AQM,31;
NKN,8;
GBF,15;
FPR,86;
PWI,20;
JHI,14;
WRX,17;
DVX,68;
AZZ,7;
TJT,203;
RTO,32;
OAQ,2;
AEK,5;
VUY,6;
YWG,22;
LHM,14;
VJF,44;
DOR,23;
HZT,3;
GLL,58;
HRJ,37;
QJF,40;
HMC,15;
XUH,15;
ZBY,13;
ARE,56;
FWK,4;
NGY,145;
OOZ,17;
IYY,27;
WVT,5;
XEU,12;
OKJ,10;
TMU,14;
PZG,7;
VYU,16;
IAH,55;
FQR,109;
BLG,18;
EDE,22;
IWD,40;
RLY,15;
KEU,49;
CTK,25;
NYF,65;
JGD,44;
VJV,69;
LBN,56;
PLL,15;
BHM,16;
MFY,124;
FIS,39;
THE,9;
GZA,14;
HVS,253;
WMY,13;
YYT,51;
JUO,82;
IOT,39;
XYP,15;
FRU,13;
PNB,11;
MZC,11;
TUZ,25;
XAW,36;
LZS,292;
UCO,11;
SEW,95;
JWA,32;
ZUL,25;
VNS,86;
NCW,37;
XRS,38;
AXM,46;
PUZ,24;
CUL,53;
YEV,70;
EJE,354;
PAA,13;
PAX,30;
WTK,32;
VAM,5;
XGH,31;
CWU,11;
GIP,15;
GUC,34;
EMW,20;
GJN,20;
AUZ,5;
FZD,16;
XRU,9;
SXP,50;
FHG,41;
VJA,24;
UNZ,24;
CCE,10;
GIB,15;
TAW,32;
FNQ,27;
IAC,29;
MRU,11;
REW,11;
GLZ,39;
TBB,14;
YFI,35;
RKU,13;
VKK,10;
EAV,55;
APE,31;
HUT,6;
EWV,47;
NOZ,31;
GIJ,19;
KJQ,26;
THT,16;
SCW,19;
MRH,23;
HCC,34;
QHB,26;
TBW,8;
PWP,26;
TSL,37;
WIK,353;
HPN,33;
LIC,12;
HUH,28;
ESC,19;
AST,18;
YBH,27;
TTP,34;
FYP,26;
GUW,40;
FUL,42;
FCG,9;
EKC,18;
VTW,8;
FQQ,11;
FRE,19;
BUY,17;
TFY,105;
BCL,19;
HAQ,20;
DBN,59;
QYF,67;
VSA,33;
XYD,15;
FCZ,19;
XZE,5;
ESR,25;
ZSJ,30;
HPC,24;
WOK,17;
ELZ,44;
EPN,20;
SAU,57;
RHT,85;
QVN,33;
ZDD,11;
QYU,54;
BPQ,10;
UMC,16;
GPK,51;
OUW,23;
KUB,34;
BMT,51;
JVS,33;
BRY,37;
LAT,97;
XWJ,16;
DVM,27;
VFV,36;
UMA,25;
PCF,38;
IHU,11;
FGR,46;
BXB,36;
SGY,35;
NMH,19;
IYC,34;
TUY,9;
WMM,18;
LIV,64;
AIN,23;
QAW,35;
PJF,85;
MWT,7;
XVT,77;
XDF,12;
YCR,25;
YQD,98;
BHK,11;
HHU,8;
ECE,9;
GSQ,23;
MCY,21;
UEY,38;
EOD,12;
OIY,6;
DCF,26;
RBT,42;
ERY,175;
CUG,34;
WMQ,26;
BQA,72;
GIQ,41;
TCW,18;
GCI,60;
BUV,29;
RPH,37;
TIA,48;
KFJ,11;
RWH,45;
DJP,8;
CTR,16;
HGL,48;
UCT,31;
AUA,31;
WEQ,77;
UET,16;
BSL,36;
WDM,9;
BWR,10;
WUS,14;
OLF,19;
ICK,49;
KGH,9;
XGB,86;
GKP,30;
XVY,29;
QZA,20;
WRF,31;
TLC,40;
GAV,24;
OQT,42;
XRL,36;
HTP,85;
WPL,32;
YNO,9;
UJA,12;
BYL,12;
OKW,5;
NZR,80;
QHS,48;
QSV,10;
NQR,13;
GQZ,15;
AVW,12;
KNQ,27;
NPN,26;
LHZ,12;
KCL,18;
PHI,4;
WEX,28;
KKG,10;
EZX,128;
DHJ,36;
VDU,11;
SWS,6;
NGJ,39;
GSV,24;
GCK,26;
GUF,35;
IQV,15;
YRL,23;
SRX,24;
AYP,24;
WOJ,15;
AWH,17;
PRL,45;
BGV,19;
DFC,17;
RDY,6;
NRY,51;
HMX,62;
SSC,2;
RSC,39;
IJN,16;
YTP,32;
ECQ,40;
PJW,22;
ELR,20;
DXC,53;
KUO,72;
SFF,32;
ALH,66;
OVM,16;
GGY,25;
WCF,25;
SJH,19;
NJV,23;
OCB,15;
MYB,11;
LWP,40;
FYA,10;
WJL,21;
QDZ,37;
BEE,20;
BPO,52;
UDW,37;
XKA,15;
RZA,23;
FBC,30;
TKM,34;
AFV,25;
RWN,10;
XIK,17;
RML,31;
WJC,57;
WOI,19;
JJC,5;
JJS,9;
HAU,29;
RQL,25;
MKS,19;
MST,63;
LBZ,37;
RKM,15;
NOA,11;
NZO,21;
REA,13;
WLX,28;
DKE,21;
KUY,15;
KKZ,18;
CBF,28;
UGR,20;
JKG,6;
DDZ,4;
KRS,199;
ROU,24;
LBP,47;
SKR,20;
HCW,22;
CBM,30;
XZJ,24;
KZV,36;
XIY,1;
XYB,9;
CZB,15;
YDN,28;
WGF,24;
VKG,13;
EXG,8;
AYV,67;
GZE,1;
EIU,38;
RRU,7;
GRU,12;
NDM,4;
MZE,6;
CMT,10;
FHH,12;
VCM,51;
XMW,17;
FYN,34;
DIZ,7;
KKI,7;
GUB,33;
HNJ,11;
RDA,64;
KGL,7;
RKP,7;
QAS,59;
ZAG,42;
GPE,124;
XNG,32;
HSS,19;
CQX,18;
IQR,17;
MSB,17;
IKY,58;
PPV,37;
OQI,7;
LBD,55;
BMX,30;
WLZ,14;
NUN,54;
KUC,52;
MCG,63;
DTB,33;
MJO,30;
AHD,49;
BWB,25;
KAY,19;
ZFE,29;
QQQ,48;
LZD,26;
CRC,16;
NOH,23;
KXW,22;
EZN,6;
MSS,19;
NMV,20;
YRD,16;
ZWP,17;
FBA,17;
XCT,40;
FAX,24;
MDG,20;
EIB,9;
QST,12;
QKZ,23;
IAZ,5;
GWI,28;
XYY,71;
BSD,130;
ZFO,37;
FUM,12;
WGX,56;
MIV,63;
GTA,56;
KLV,32;
BUH,29;
AMH,20;
DMZ,6;
NPR,29;
DNZ,25;
WQH,53;
OXI,26;
LSL,18;
IRC,15;
DQA,4;
UPT,129;
JFF,67;
HHI,9;
DQV,35;
IFJ,13;
DOE,12;
KGQ,15;
LFP,68;
PTV,17;
PVB,46;
IWY,11;
EDI,28;
KRQ,12;
MMG,24;
VFX,38;
SMP,14;
EZA,26;
HGA,39;
TQQ,11;
XUL,91;
KOS,26;
DIK,9;
GKY,117;
XVR,127;
UKS,58;
LZT,123;
NCP,74;
ZND,112;
UYB,149;
BKZ,66;
YLG,41;
VYP,114;
HCP,36;
LTX,22;
HMH,21;
GTF,53;
QIT,2;
IUG,23;
GMT,15;
ZVG,27;
FTQ,2;
GJS,109;
BTT,18;
QPT,44;
BBI,6;
FUF,15;
ZKH,181;
ZKD,38;
MZN,13;
TQI,7;
RCH,43;
THG,29;
YIL,23;
ZGT,19;
ZAR,20;
EWR,31;
BNV,214;
PAE,8;
EZT,20;
URS,9;
VKR,63;
UXA,52;
UJT,36;
CJR,22;
IGF,20;
SSY,25;
WQE,75;
CJV,73;
HQP,23;
ACQ,26;
ZXF,661;
TCE,32;
RIU,16;
IKL,40;
PJA,274;
EMH,20;
HTB,130;
QFP,38;
DCL,44;
NNY,21;
VPQ,19;
NXW,10;
HBP,32;
SGG,94;
RGS,23;
TWE,56;
TKI,12;
KAV,42;
SLX,51;
YKD,21;
KOY,15;
JAG,70;
INB,11;
GLI,31;
WBP,31;
HZL,8;
EXS,12;
SMA,24;
CDY,402;
CFI,34;
IQE,45;
BNK,16;
YQC,109;
FEN,30;
QHN,53;
JWQ,20;
WNL,53;
PHP,44;
PUE,26;
QDT,18;
SCH,34;
DVL,22;
VWZ,18;
QQE,14;
JQZ,135;
CGT,28;
DOC,16;
YAM,20;
CUJ,16;
MAF,14;
VNY,17;
XMR,20;
HXG,6;
JSV,22;
IFA,3;
DKR,41;
VZS,34;
LJX,49;
PXM,49;
XLF,11;
GRZ,18;
WJF,19;
UZJ,10;
OJV,24;
VEI,78;
JNS,26;
KWQ,11;
CHL,47;
MMA,8;
EUX,27;
VCB,21;
UEZ,60;
TXJ,31;
RHP,9;
YLQ,33;
ROJ,27;
GOJ,10;
PQG,6;
BZF,34;
VHL,24;
SWU,4;
MLY,24;
LEE,52;
PFN,8;
JGH,26;
RIX,43;
ITC,28;
GTG,35;
HUA,20;
KXH,33;
XOK,13;
YYH,6;
RZW,218;
VKM,20;
FPQ,87;
UEG,32;
SMQ,75;
SOL,46;
REV,18;
KJR,16;
CEV,24;
HJU,20;
ZSR,16;
GIO,11;
OYY,6;
VDP,10;
NDY,31;
GSU,46;
GHW,31;
HFX,10;
BQK,12;
KFR,6;
DTA,21;
YYK,68;
IEV,36;
EQH,74;
HSY,57;
ZZZ,7;
DOF,17;
VEZ,72;
QGN,59;
YBG,24;
TNG,42;
IKG,21;
KDW,94;
MDE,58;
PIO,138;
MAR,12;
HRL,20;
EQT,54;
COS,33;
BHZ,65;
CHH,21;
UJW,15;
IUP,22;
GRY,26;
IXI,20;
XYX,3;
JRC,14;
LDM,28;
SWK,13;
CAQ,2;
IUR,10;
FKZ,21;
FJN,22;
FTI,38;
ENK,97;
ZZS,12;
POV,17;
ZDP,32;
YFJ,19;
TAQ,45;
XRW,71;
TXO,20;
FDZ,18;
LNB,33;
IEN,67;
TJZ,187;
PGS,24;
VHA,9;
YQU,74;
RXV,18;
NOT,55;
MAY,12;
INI,24;
LWI,9;
XLC,5;
JAI,15;
QLR,10;
OSR,11;
HUI,5;
YET,51;
UTR,44;
DFI,27;
JNY,34;
IXZ,10;
VYV,20;
RMQ,25;
OVL,13;
ZZG,7;
OWH,19;
VXD,6;
FXJ,31;
DCX,48;
LDQ,13;
GCF,28;
CVA,11;
QDN,31;
UDL,18;
OEP,233;
JOH,8;
NAO,24;
FJS,11;
JMD,32;
GGV,37;
HOD,64;
XOR,5;
NMS,13;
UUZ,26;
KHF,14;
NJH,15;
QIJ,38;
HLE,16;
BHO,10;
BTV,36;
CVK,30;
GMD,2;
MWG,7;
PPW,32;
MYD,37;
WSF,2;
ZHY,117;
ANL,59;
OIZ,8;
PTH,58;
SLU,29;
FNH,38;
EFZ,40;
WCP,20;
YIW,75;
VOR,11;
MPN,72;
OAI,36;
ITY,28;
SLY,20;
ZSO,4;
USY,21;
RPF,10;
LXN,7;
YXP,38;
KFM,24;
XKM,22;
VFM,60;
PGM,37;
QKD,63;
MPA,242;
JFV,22;
WZA,10;
LEF,43;
MYY,55;
EHT,49;
PUO,18;
KCN,86;
EWK,50;
UGW,18;
MGS,18;
GYM,34;
YBF,13;
OJR,51;
VHS,21;
OYU,8;
BRJ,34;
JPU,21;
DWH,33;
ISU,97;
QKJ,40;
ULW,14;
MGA,10;
XKU,12;
KXR,30;
ZQW,6;
GRW,17;
YIH,15;
VZX,80;
TYH,16;
LTP,18;
YYE,22;
KLH,77;
JQI,7;
RJN,7;
WCB,13;
QQL,21;
DEU,43;
JJH,58;
VHF,3;
QQV,7;
SGL,83;
DRO,59;
FGA,24;
YHT,16;
RTF,19;
XTD,19;
TIT,42;
YPI,52;
VTY,23;
JLZ,22;
IBO,27;
DDN,18;
YDD,13;
LCU,8;
IAM,5;
NSI,44;
EPY,30;
HWE,23;
MFB,39;
USS,18;
LSJ,17;
NNS,36;
PQW,5;
EJF,45;
OBA,33;
YFO,20;
LUZ,19;
CIQ,33;
STM,8;
LDG,7;
VVL,11;
EDY,76;
NYD,17;
DJB,5;
HEW,239;
JWL,58;
CSG,13;
NWE,21;
MYF,32;
HID,24;
YKT,49;
ABL,71;
KVH,7;
MIL,13;
PGF,14;
IQO,111;
JPY,29;
YVJ,14;
UVE,9;
DJT,156;
SDK,25;
MTW,83;
IAG,146;
BSM,19;
WOX,25;
DFK,36;
RQE,23;
IBK,13;
YBU,25;
VSB,58;
JGA,47;
NWH,53;
OXS,31;
HXD,13;
MMS,25;
PXG,488;
MZZ,9;
PXJ,34;
HQL,25;
KOG,4;
USX,28;
NEI,15;
KFD,9;
LFD,8;
NPG,31;
KOR,6;
CRO,11;
CDD,23;
OJM,21;
JKV,28;
JCO,42;
OAV,39;
KVU,18;
IBB,18;
EIS,22;
WEN,58;
XWW,63;
OOD,18;
QXX,89;
JLF,13;
NXZ,7;
XYS,2;
PQQ,23;
LVC,76;
DXN,20;
XQE,8;
UZD,54;
KPL,47;
SKK,15;
CBJ,21;
FCQ,20;
HKJ,14;
XDB,21;
ZKY,18;
BPU,17;
JCH,51;
KWJ,5;
VCK,50;
EOL,35;
VOI,11;
FOC,32;
VCL,16;
MAL,35;
VXI,33;
AKZ,8;
LAP,22;
NUX,16;
CGJ,62;
GGX,81;
TJP,219;
UCZ,13;
CEK,18;
EPE,14;
XRN,82;
DVJ,15;
SNB,21;
ADT,11;
ZBT,30;
DLN,28;
MWO,7;
DMX,9;
BSB,71;
HCI,30;
JAS,47;
XBY,35;
YWT,13;
HZM,3;
MBB,7;
IPE,26;
CMW,13;
BUZ,34;
OPQ,13;
VGM,8;
HFQ,21;
AMA,126;
EKM,39;
EUW,23;
HBZ,43;
TKA,31;
WQF,16;
IPU,19;
MVX,38;
ZEK,34;
GFD,22;
HZK,3;
PMZ,28;
XJC,70;
MAG,44;
CBD,58;
OQA,11;
HRM,262;
GFA,25;
DXP,26;
BSU,27;
ABE,307;
XRB,30;
OPU,9;
IQW,24;
RKB,146;
HRE,16;
JMB,40;
PPY,16;
YMK,41;
CMA,5;
XZN,27;
PKQ,13;
TWC,16;
QNF,39;
RRT,17;
CDB,33;
WKX,10;
PJE,11;
NOD,4;
FIW,17;
NTP,88;
NLK,21;
EAH,23;
YTL,46;
MES,7;
THW,146;
KMG,18;
OSD,17;
UMH,14;
XGM,22;
DSC,24;
HWP,28;
TTU,31;
WQI,14;
OYW,17;
XVO,18;
ERM,24;
TQK,33;
ZTP,12;
UTY,12;
YXK,17;
YDA,24;
VCW,133;
PMK,13;
YVE,110;
TSP,90;
JXD,13;
CNJ,15;
XFL,49;
KWK,7;
GKG,7;
BNL,63;
DCC,23;
UEB,21;
JFW,112;
WHZ,22;
AOC,5;
FMI,113;
NLB,7;
ASS,7;
NWX,25;
SKB,35;
OGL,8;
TBC,71;
UEA,25;
QBP,14;
TJX,312;
XPO,16;
DLL,34;
YXX,26;
WDX,16;
VHW,83;
FHU,20;
DZS,36;
GYG,24;
XLS,13;
BNN,39;
YMY,29;
MVH,9;
PML,25;
ADO,11;
JEI,31;
ESP,62;
UZP,26;
HPA,51;
UNE,59;
BZB,35;
WVF,10;
YLY,49;
BKJ,14;
HLZ,20;
APD,19;
BEA,29;
RUN,11;
EKO,30;
JRW,22;
UER,24;
RCT,32;
OWS,8;
GAU,109;
OXV,51;
ZZF,37;
DTV,28;
RDF,38;
YVI,32;
JSW,27;
YWL,19;
QBT,19;
QTH,57;
ZKO,8;
KQG,6;
WUF,8;
YAV,55;
JHT,33;
MGK,24;
DMT,12;
HGI,185;
ZEP,63;
UCV,4;
FUN,20;
UMS,32;
IDQ,22;
STU,47;
FIT,7;
IBN,25;
BAX,37;
WUP,15;
ZBG,75;
ODT,31;
VVV,55;
RYD,27;
AVM,44;
LIR,15;
KWH,20;
EVU,43;
PIB,17;
VUJ,189;
TOQ,38;
SCR,41;
EYU,9;
UVN,184;
RXU,14;
PHA,6;
UQY,22;
RTH,36;
CYH,25;
IPA,67;
LDJ,21;
CBH,23;
GNN,33;
OJK,4;
MJR,52;
GRF,11;
GHU,27;
CAH,19;
BDX,36;
MCO,88;
EHS,30;
PZS,13;
VYB,57;
NBB,9;
BRG,33;
VYR,21;
NLA,6;
WGP,29;
BXI,14;
DYB,73;
LRA,11;
FJL,24;
COZ,24;
FXX,25;
RBJ,16;
OHS,58;
SEF,44;
UHP,22;
OCF,36;
HSP,48;
URP,30;
ARR,24;
ITD,46;
JTU,56;
IOA,96;
HIJ,32;
DYC,19;
JNR,36;
KMW,32;
WUN,13;
OUG,18;
EGE,11;
MBQ,7;
KNT,13;
ULM,13;
RXZ,63;
FWG,7;
SNR,22;
FWY,50;
HGJ,42;
XOW,14;
JYJ,43;
ULD,8;
JEP,48;
FVS,31;
NZM,17;
OOW,21;
MJC,12;
WXB,31;
JVI,17;
GFF,27;
RMP,53;
NLC,2;
DHU,22;
LUS,11;
HGE,12;
FUB,103;
LHX,37;
KPD,33;
DPJ,23;
TTV,28;
WNM,203;
PQT,148;
DAR,44;
IQP,352;
YUX,24;
OAB,42;
EZH,9;
XSX,40;
QWU,17;
DWV,57;
YPF,44;
QYA,67;
YWS,4;
HZG,15;
SWT,5;
USN,24;
YGS,12;
UIV,67;
MBG,25;
AVO,13;
ZFA,19;
LDT,14;
SAM,10;
PJD,73;
UXQ,22;
QFM,96;
MWY,8;
IWG,32;
CEN,45;
QZT,37;
UJQ,25;
BKI,14;
CRT,16;
BEH,22;
GNP,37;
